,date,region,trigger,depth,width
5385,2/3/2011,Salt Lake,Natural,,
5386,2/3/2011,Salt Lake,Skier,2.5',60'
5387,2/3/2011,Salt Lake,Skier,"18""",40'
5388,2/3/2011,Skyline,Natural,,300'
5389,2/3/2011,Skyline,Natural,2',300'
5390,2/1/2011,Salt Lake,Skier,"12""",40'
5391,1/30/2011,Salt Lake,Skier,"8""",70'
5392,1/29/2011,Skyline,Snowmobiler,"12""",50'
5393,1/28/2011,Provo,Skier,"18""",100'
5394,1/28/2011,Salt Lake,Unknown,,
5395,1/27/2011,Uintas,Snowmobiler,2',
5396,1/27/2011,Uintas,Unknown,,
5397,1/27/2011,Provo,Skier,2',250'
5398,1/26/2011,Salt Lake,Skier,"12""",60'
5399,1/26/2011,Moab,Natural,,
5400,1/26/2011,Provo,Skier,"18""",200'
5401,1/24/2011,Ogden,Natural,,
5402,1/24/2011,Salt Lake,Skier,"18""",70'
5403,1/23/2011,Uintas,Snowmobiler,5.5',60'
5404,1/23/2011,Uintas,Snowmobiler,2.5',150'
5405,1/23/2011,Uintas,Snowmobiler,"20""",80'
5406,1/23/2011,Uintas,Snowmobiler,"18""",80'
5407,1/23/2011,Provo,Snowmobiler,2',125'
5408,1/22/2011,Salt Lake,Skier,,
5409,1/22/2011,Salt Lake,Natural,"16""",100'
5410,1/22/2011,Salt Lake,Skier,"12""",50'
5411,1/22/2011,Logan,Natural,,80'
5412,1/22/2011,Salt Lake,Natural,"18""",125'
5413,1/22/2011,Salt Lake,Natural,"20""",100'
5414,1/22/2011,Salt Lake,Natural,"20""",100'
5415,1/22/2011,Uintas,Snowmobiler,2.5',400'
5416,1/22/2011,Uintas,Snowmobiler,"18""",100'
5417,1/21/2011,Provo,Skier,"12""",70'
5418,1/21/2011,Ogden,Natural,,80'
5419,1/21/2011,Ogden,Natural,,40'
5420,1/21/2011,Salt Lake,Skier,,
5421,1/20/2011,Ogden,Skier,,"1,000'"
5422,1/20/2011,Provo,Skier,"11""",600'
5423,1/19/2011,Salt Lake,Unknown,"12""",50'
5424,1/19/2011,Uintas,Natural,"10""",
5425,1/17/2011,Provo,Natural,,
5426,1/17/2011,Logan,Natural,"18""",
5427,1/17/2011,Logan,Unknown,,
5428,1/17/2011,Salt Lake,Natural,,30'
5429,1/17/2011,Logan,Natural,"20""",
5430,1/17/2011,Logan,Natural,,
5431,1/17/2011,Uintas,Natural,"12""",100'
5432,1/17/2011,Salt Lake,Natural,"10""",300'
5433,1/17/2011,Logan,Natural,,300'
5434,1/17/2011,Logan,Natural,,
5435,1/17/2011,Logan,Natural,,
5436,1/17/2011,Provo,Natural,"10""",20'
5437,1/17/2011,Ogden,Natural,,100'
5438,1/16/2011,Salt Lake,Skier,"12""",60'
5439,1/16/2011,Logan,Natural,,
5440,1/16/2011,Provo,Natural,,
5441,1/15/2011,Salt Lake,Skier,"4""",
5442,1/15/2011,Logan,Skier,"6""",50'
5443,1/15/2011,Ogden,Skier,"14""",80'
5444,1/15/2011,Salt Lake,Skier,"6""",25'
5445,1/14/2011,Salt Lake,Skier,"6""",30'
5446,1/14/2011,Salt Lake,Skier,"7""",60'
5447,1/14/2011,Salt Lake,Natural,,
5448,1/14/2011,Logan,Natural,"18""",100'
5449,1/14/2011,Logan,Natural,,
5450,1/14/2011,Logan,Skier,"10""",50'
5451,1/14/2011,Salt Lake,Snowboarder,"6""",80'
5452,1/14/2011,Salt Lake,Skier,"6""",25'
5453,1/14/2011,Provo,Natural,,
5454,1/13/2011,Logan,Skier,"12""",100'
5455,1/12/2011,Provo,Skier,"7""",45'
5456,1/11/2011,Logan,Skier,"12""",30'
5457,1/11/2011,Moab,Natural,2',50'
5458,1/9/2011,Moab,Natural,,
5459,1/9/2011,Salt Lake,Skier,,80'
5460,1/6/2011,Salt Lake,Natural,"7""",70'
5461,1/6/2011,Logan,Unknown,,
5462,1/5/2011,Uintas,Natural,2.5',250'
5463,1/2/2011,Provo,Skier,"12""",50'
5464,1/2/2011,Provo,Skier,"12""",
5465,1/2/2011,Ogden,Skier,"12""",70'
5466,1/1/2011,Salt Lake,Unknown,"9""",45'
5467,1/1/2011,Uintas,Unknown,"12""",30'
5468,1/1/2011,Provo,Skier,2',"1,000'"
5469,12/31/2010,Moab,Natural,2',80'
5470,12/31/2010,Moab,Natural,,600'
5471,12/31/2010,Salt Lake,Skier,"5""",30'
5472,12/31/2010,Salt Lake,Snowboarder,2',40'
5473,12/31/2010,Ogden,Unknown,"18""",100'
5474,12/31/2010,Salt Lake,Skier,"6""",35'
5475,12/31/2010,Logan,Snowboarder,"8""",40'
5476,12/31/2010,Salt Lake,Natural,,
5477,12/31/2010,Salt Lake,Natural,,
5478,12/31/2010,Ogden,Unknown,"10""",
5479,12/30/2010,Salt Lake,Unknown,,
5480,12/30/2010,Salt Lake,Natural,,
5481,12/30/2010,Salt Lake,Skier,"10""",50'
5482,12/30/2010,Ogden,Unknown,,
5483,12/30/2010,Ogden,Natural,2',"2,500'"
5484,12/30/2010,Salt Lake,Unknown,,
5485,12/30/2010,Salt Lake,Unknown,,
5486,12/30/2010,Salt Lake,Natural,,
5487,12/30/2010,Salt Lake,Natural,,
5488,12/29/2010,Logan,Natural,,
5489,12/29/2010,Ogden,Natural,,
5490,12/29/2010,Ogden,Natural,2',"1,500'"
5491,12/29/2010,Provo,Natural,,
5492,12/29/2010,Logan,Natural,,
5493,12/29/2010,Ogden,Natural,2',100'
5494,12/29/2010,Logan,Natural,,
5495,12/29/2010,Logan,Natural,,
5496,12/29/2010,Logan,Natural,"18""",40'
5497,12/29/2010,Provo,Snowmobiler,,
5498,12/29/2010,Salt Lake,Unknown,,
5499,12/29/2010,Salt Lake,Natural,"18""",125'
5500,12/29/2010,Logan,Skier,"12""",300'
5501,12/29/2010,Salt Lake,Skier,"20""",150'
5502,12/29/2010,Salt Lake,Skier,3',200'
5503,12/29/2010,Provo,Natural,,
5504,12/29/2010,Logan,Natural,,
5505,12/29/2010,Provo,Natural,,
5506,12/29/2010,Provo,Natural,,
5507,12/28/2010,Salt Lake,Skier,,
5508,12/27/2010,Salt Lake,Skier,"10""",60'
5509,12/27/2010,Provo,Skier,,
5510,12/27/2010,Provo,Skier,"10""",70'
5511,12/26/2010,Uintas,Natural,3',450'
5512,12/26/2010,Uintas,Natural,3',"1,000'"
5513,12/25/2010,Salt Lake,Skier,,
5514,12/25/2010,Salt Lake,Skier,"10""",50'
5515,12/24/2010,Salt Lake,Skier,,
5516,12/24/2010,Salt Lake,Natural,,
5517,12/23/2010,Provo,Natural,"20""",500'
5518,12/23/2010,Moab,Natural,4',"5,000'"
5519,12/23/2010,Salt Lake,Unknown,"10""",40'
5520,12/23/2010,Moab,Natural,,
5521,12/23/2010,Salt Lake,Unknown,,
5522,12/23/2010,Uintas,Skier,"12""",70'
5523,12/23/2010,Moab,Natural,4',600'
5524,12/23/2010,Moab,Natural,4',"3,500'"
5525,12/22/2010,Salt Lake,Natural,2',
5526,12/22/2010,Provo,Natural,"12""",450'
5527,12/22/2010,Salt Lake,Snowboarder,,
5528,12/22/2010,Ogden,Natural,,
5529,12/22/2010,Salt Lake,Skier,"12""",200'
5530,12/22/2010,Salt Lake,Natural,"8""",200'
5531,12/22/2010,Ogden,Natural,"9""",125'
5532,12/22/2010,Salt Lake,Natural,"8""",300'
5533,12/22/2010,Salt Lake,Natural,,
5534,12/22/2010,Provo,Unknown,,
5535,12/22/2010,Salt Lake,Unknown,,
5536,12/22/2010,Salt Lake,Natural,,
5537,12/22/2010,Uintas,Natural,3',50'
5538,12/22/2010,Logan,Natural,,
5539,12/22/2010,Skyline,Natural,3',700'
5540,12/21/2010,Salt Lake,Natural,"10""",30'
5541,12/21/2010,Provo,Unknown,,
5542,12/20/2010,Salt Lake,Natural,,
5543,12/20/2010,Salt Lake,Skier,"18""",300'
5544,12/20/2010,Logan,Natural,,
5545,12/20/2010,Logan,Unknown,2',250'
5546,12/20/2010,Logan,Natural,,
5547,12/20/2010,Logan,Natural,,
5548,12/19/2010,Uintas,Skier,"18""",150'
5549,12/19/2010,Salt Lake,Skier,"12""",600'
5550,12/19/2010,Salt Lake,Skier,"12""",60'
5551,12/19/2010,Uintas,Natural,"14""",80'
5552,12/19/2010,Provo,Natural,,
5553,12/19/2010,Salt Lake,Natural,,
5554,12/19/2010,Salt Lake,Skier,2',200'
5555,12/19/2010,Logan,Unknown,"12""",30'
5556,12/19/2010,Salt Lake,Skier,"18""",200'
5557,12/19/2010,Provo,Natural,,
5558,12/19/2010,Provo,Natural,,
5559,12/19/2010,Logan,Natural,"8""",
5560,12/18/2010,Logan,Skier,"12""",50'
5561,12/18/2010,Salt Lake,Skier,"16""",80'
5562,12/18/2010,Salt Lake,Skier,,
5563,12/18/2010,Salt Lake,Skier,"7""",20'
5564,12/17/2010,Logan,Snowboarder,"10""",25'
5565,12/16/2010,Salt Lake,Skier,"3""",40'
5566,12/15/2010,Skyline,Skier,"7""",100'
5567,12/12/2010,Provo,Natural,"12""",100'
5568,12/12/2010,Salt Lake,Natural,"10""",50'
5569,12/11/2010,Logan,Unknown,"12""",60'
5570,12/10/2010,Salt Lake,Unknown,"8""",40'
5571,12/10/2010,Logan,Snowboarder,"8""",20'
5572,12/10/2010,Salt Lake,Unknown,,
5573,12/10/2010,Logan,Natural,,100'
5574,12/8/2010,Uintas,Unknown,3',500'
5575,12/7/2010,Uintas,Natural,"14""",100'
5576,12/7/2010,Uintas,Natural,,
5577,12/7/2010,Salt Lake,Skier,"10""",40'
5578,12/3/2010,Uintas,Unknown,2.5',100'
5579,12/2/2010,Salt Lake,Natural,,
5580,12/1/2010,Moab,Natural,2',400'
5581,11/29/2010,Salt Lake,Skier,"20""",80'
5582,11/29/2010,Salt Lake,Natural,"12""",15'
5583,11/29/2010,Salt Lake,Skier,"10""",100'
5584,11/29/2010,Salt Lake,Unknown,"8""",80'
5585,11/28/2010,Salt Lake,Skier,"8""",35'
5586,11/28/2010,Salt Lake,Natural,"3""",20'
5587,11/28/2010,Provo,Natural,2',35'
5588,11/28/2010,Provo,Natural,2',40'
5589,11/26/2010,Uintas,Snowmobiler,3.5',600'
5590,11/25/2010,Salt Lake,Natural,,
5591,11/24/2010,Logan,Unknown,,
5592,11/23/2010,Logan,Unknown,4',
5593,11/23/2010,Logan,Unknown,,
5594,11/22/2010,Salt Lake,Skier,5',700'
5595,11/21/2010,Salt Lake,Natural,5',
5596,11/21/2010,Salt Lake,Natural,,350'
5597,11/21/2010,Salt Lake,Skier,2',80'
5598,11/21/2010,Salt Lake,Skier,2',150'
5599,11/21/2010,Salt Lake,Unknown,2',125'
5600,11/21/2010,Salt Lake,Unknown,2',125'
5601,11/21/2010,Salt Lake,Skier,"10""",80'
5602,11/21/2010,Salt Lake,Skier,"12""",50'
5603,11/21/2010,Salt Lake,Skier,"18""",60'
5604,11/21/2010,Salt Lake,Skier,,200'
5605,11/21/2010,Salt Lake,Natural,,
5606,11/21/2010,Salt Lake,Skier,,
5607,11/20/2010,Salt Lake,Skier,"18""",100'
5608,11/20/2010,Salt Lake,Skier,"12""",30'
5609,11/18/2010,Salt Lake,Skier,"10""",70'
5610,11/16/2010,Salt Lake,Unknown,3',200'
5611,11/16/2010,Uintas,Natural,,
5612,11/16/2010,Salt Lake,Skier,"18""",300'
5613,11/16/2010,Salt Lake,Skier,"18""",100'
5614,11/16/2010,Logan,Unknown,"10""",40'
5615,11/15/2010,Provo,Skier,"14""",100'
5616,11/11/2010,Salt Lake,Natural,"12""",50'
5617,5/24/2010,Salt Lake,Skier,"15""",60'
5618,4/29/2010,Salt Lake,Skier,"14""",100'
5619,4/15/2010,Ogden,Skier,,
5620,4/15/2010,Ogden,Natural,,
5621,4/14/2010,Logan,Skier,,50'
5622,4/10/2010,Salt Lake,Natural,6',
5623,4/10/2010,Uintas,Snowmobiler,,
5624,4/10/2010,Ogden,Snowmobiler,2.5',250'
5625,4/7/2010,Uintas,Natural,,
5626,4/7/2010,Salt Lake,Unknown,2',250'
5627,4/7/2010,Salt Lake,Natural,,
5628,4/7/2010,Ogden,Natural,,
5629,4/7/2010,Uintas,Natural,3.5',
5630,4/6/2010,Uintas,Natural,3',300'
5631,4/6/2010,Salt Lake,Natural,"12""",350'
5632,4/6/2010,Uintas,Natural,3.5',250'
5633,4/6/2010,Salt Lake,Unknown,3',200'
5634,4/6/2010,Logan,Natural,,
5635,4/6/2010,Ogden,Natural,,
5636,4/4/2010,Ogden,Snowmobiler,8',50'
5637,4/4/2010,Salt Lake,Skier,"10""",45'
5638,4/4/2010,Salt Lake,Skier,"12""",40'
5639,4/4/2010,Salt Lake,Natural,2',40'
5640,4/3/2010,Logan,Skier,"18""",100'
5641,4/3/2010,Logan,Unknown,3',800'
5642,4/3/2010,Logan,Natural,4',300'
5643,4/3/2010,Salt Lake,Unknown,"8""",50'
5644,4/3/2010,Salt Lake,Snowboarder,"16""",100'
5645,4/3/2010,Salt Lake,Unknown,,
5646,4/3/2010,Salt Lake,Natural,2.5',
5647,4/3/2010,Salt Lake,Skier,2',250'
5648,4/3/2010,Salt Lake,Unknown,"18""",90'
5649,4/3/2010,Salt Lake,Unknown,,
5650,4/3/2010,Salt Lake,Skier,2',250'
5651,4/3/2010,Salt Lake,Unknown,"18""",90'
5652,4/3/2010,Salt Lake,Unknown,,
5653,4/3/2010,Salt Lake,Skier,"18""",50'
5654,4/3/2010,Salt Lake,Skier,"18""",
5655,4/3/2010,Salt Lake,Skier,"10""",20'
5656,4/2/2010,Salt Lake,Skier,"12""",10'
5657,4/2/2010,Salt Lake,Skier,"20""",50'
5658,4/2/2010,Salt Lake,Skier,"18""",50'
5659,4/1/2010,Logan,Skier,"16""",200'
5660,4/1/2010,Salt Lake,Unknown,,
5661,4/1/2010,Salt Lake,Natural,"18""",300'
5662,4/1/2010,Salt Lake,Skier,"18""",50'
5663,4/1/2010,Logan,Skier,3',600'
5664,3/31/2010,Salt Lake,Skier,"8""",100'
5665,3/31/2010,Salt Lake,Skier,"8""",100'
5666,3/31/2010,Salt Lake,Natural,"12""",700'
5667,3/27/2010,Provo,Snowboarder,10',100'
5668,3/27/2010,Logan,Snowboarder,"12""",50'
5669,3/19/2010,Salt Lake,,4',100'
5670,3/18/2010,Salt Lake,Natural,,
5671,3/17/2010,Provo,Natural,4',80'
5672,3/17/2010,Provo,Natural,,70'
5673,3/17/2010,Provo,Natural,,
5674,3/17/2010,Skyline,Natural,2.5',100'
5675,3/17/2010,Salt Lake,Natural,"18""",100'
5676,3/17/2010,Provo,Unknown,,
5677,3/17/2010,Provo,Natural,,
5678,3/16/2010,Provo,Natural,,
5679,3/14/2010,Salt Lake,Natural,3',200'
5680,3/14/2010,Salt Lake,Natural,7',100'
5681,3/14/2010,Moab,Natural,2',
5682,3/14/2010,Uintas,Snowmobiler,"22""",50'
5683,3/13/2010,Uintas,Natural,,60'
5684,3/13/2010,Abajos,Skier,,600'
5685,3/12/2010,Skyline,Natural,2.5',300'
5686,3/12/2010,Salt Lake,Unknown,,
5687,3/12/2010,Salt Lake,Snowboarder,2',50'
5688,3/11/2010,Salt Lake,Unknown,,
5689,3/11/2010,Salt Lake,Unknown,,
5690,3/11/2010,Salt Lake,Skier,"20""",50'
5691,3/10/2010,Logan,Skier,3',250'
5692,3/9/2010,Salt Lake,Natural,2',250'
5693,3/9/2010,Provo,Snowmobiler,2.5',250'
5694,3/9/2010,Salt Lake,Unknown,3',"1,000'"
5695,3/9/2010,Logan,Natural,,
5696,3/8/2010,Ogden,Skier,"14""",
5697,3/8/2010,Salt Lake,Skier,"12""",20'
5698,3/8/2010,Uintas,Snowmobiler,2.5',80'
5699,3/7/2010,Salt Lake,Skier,"18""",125'
5700,3/7/2010,Salt Lake,Skier,"12""",10'
5701,3/7/2010,Uintas,Natural,2',600'
5702,3/7/2010,Salt Lake,Skier,"18""",100'
5703,3/7/2010,Uintas,Skier,"12""",150'
5704,3/7/2010,Provo,Skier,"12""",60'
5705,3/7/2010,Salt Lake,Skier,,
5706,3/6/2010,Salt Lake,Natural,,300'
5707,3/6/2010,Salt Lake,Skier,"10""",40'
5708,3/6/2010,Salt Lake,Unknown,"12""",40'
5709,3/6/2010,Salt Lake,Skier,"16""",30'
5710,3/6/2010,Ogden,Unknown,"10""",500'
5711,3/6/2010,Salt Lake,Natural,,400'
5712,3/6/2010,Ogden,Skier,"12""",150'
5713,3/6/2010,Salt Lake,Skier,2',100'
5714,3/6/2010,Salt Lake,Skier,,
5715,3/6/2010,Uintas,Skier,"14""",100'
5716,3/6/2010,Salt Lake,Skier,"8""",200'
5717,3/5/2010,Logan,Natural,"18""",
5718,3/5/2010,Salt Lake,Unknown,2',50'
5719,3/5/2010,Logan,Natural,"12""",60'
5720,3/5/2010,Logan,Skier,"14""",100'
5721,3/5/2010,Salt Lake,Unknown,"18""",80'
5722,3/5/2010,Salt Lake,Unknown,2',20'
5723,3/5/2010,Salt Lake,Skier,2',70'
5724,3/5/2010,Salt Lake,Skier,"18""",80'
5725,3/5/2010,Salt Lake,Skier,"20""",100'
5726,3/5/2010,Salt Lake,Skier,2',200'
5727,3/5/2010,Salt Lake,Skier,"6""",50'
5728,3/3/2010,Salt Lake,Skier,2',90'
5729,3/3/2010,Logan,Natural,"12""",200'
5730,3/3/2010,Logan,Unknown,"10""",
5731,3/1/2010,Salt Lake,Skier,2.5',70'
5732,3/1/2010,Provo,Skier,"18""",60'
5733,3/1/2010,Salt Lake,Natural,"8""",70'
5734,3/1/2010,Logan,Natural,,
5735,2/28/2010,Uintas,Snowmobiler,"12""",100'
5736,2/28/2010,Uintas,Snowmobiler,"10""",70'
5737,2/28/2010,Ogden,Unknown,"15""",100'
5738,2/28/2010,Salt Lake,Skier,"16""",
5739,2/28/2010,Provo,Skier,"18""",30'
5740,2/28/2010,Salt Lake,Skier,"12""",40'
5741,2/28/2010,Salt Lake,Skier,"12""",20'
5742,2/28/2010,Logan,Natural,"12""",20'
5743,2/27/2010,Uintas,Skier,2.5',250'
5744,2/27/2010,,Skier,"20""",70'
5745,2/27/2010,,Unknown,,
5746,2/27/2010,Salt Lake,Skier,"14""",40'
5747,2/27/2010,Logan,Snowmobiler,"12""",100'
5748,2/27/2010,Salt Lake,Skier,"12""",30'
5749,2/27/2010,Salt Lake,Skier,"15""",
5750,2/27/2010,Salt Lake,Skier,2',100'
5751,2/27/2010,Salt Lake,Skier,"12""",80'
5752,2/27/2010,Uintas,Snowmobiler,2',100'
5753,2/26/2010,Ogden,Skier,"12""",50'
5754,2/26/2010,Salt Lake,Skier,"4""",20'
5755,2/26/2010,Provo,Snowboarder,,150'
5756,2/26/2010,Salt Lake,Unknown,"15""",100'
5757,2/26/2010,Ogden,Unknown,,
5758,2/26/2010,Salt Lake,Unknown,,
5759,2/26/2010,Salt Lake,Skier,"20""",100'
5760,2/26/2010,Ogden,Skier,"18""",500'
5761,2/26/2010,Uintas,Snowmobiler,,150'
5762,2/26/2010,Salt Lake,Skier,"16""",
5763,2/26/2010,Salt Lake,Unknown,,600'
5764,2/26/2010,Provo,Unknown,,
5765,2/26/2010,Salt Lake,Unknown,,
5766,2/26/2010,Salt Lake,Natural,,150'
5767,2/26/2010,Salt Lake,Snowboarder,2',80'
5768,2/26/2010,Salt Lake,Unknown,"12""",
5769,2/26/2010,Salt Lake,Unknown,2',500'
5770,2/26/2010,Logan,Snowboarder,"12""",70'
5771,2/26/2010,Salt Lake,Unknown,"18""",40'
5772,2/26/2010,Ogden,Snowmobiler,3',100'
5773,2/26/2010,Logan,Natural,,
5774,2/26/2010,Logan,Natural,"12""",
5775,2/26/2010,Salt Lake,Skier,,150'
5776,2/25/2010,Salt Lake,Skier,"8""",30'
5777,2/25/2010,Ogden,Unknown,,
5778,2/25/2010,Salt Lake,Skier,"18""",60'
5779,2/25/2010,Salt Lake,Unknown,"18""",200'
5780,2/25/2010,Uintas,Explosive,,350'
5781,2/25/2010,Salt Lake,Skier,"15""",150'
5782,2/25/2010,Salt Lake,Skier,"12""",800'
5783,2/25/2010,Salt Lake,Unknown,"20""",35'
5784,2/24/2010,Salt Lake,Unknown,,
5785,2/24/2010,Salt Lake,Skier,"15""",300'
5786,2/24/2010,Salt Lake,Skier,"18""",20'
5787,2/24/2010,Salt Lake,Skier,"12""",100'
5788,2/24/2010,,Skier,"18""",
5789,2/24/2010,Salt Lake,Unknown,"12""",60'
5790,2/23/2010,Salt Lake,Unknown,"12""",100'
5791,2/23/2010,Uintas,Skier,"12""",70'
5792,2/23/2010,Logan,Snowmobiler,"12""",35'
5793,2/23/2010,Salt Lake,Skier,"12""",150'
5794,2/23/2010,Provo,Unknown,"14""",100'
5795,2/23/2010,Salt Lake,Unknown,"14""",400'
5796,2/23/2010,Salt Lake,Unknown,,
5797,2/23/2010,Skyline,Snowmobiler,"18""",600'
5798,2/22/2010,Salt Lake,Skier,"12""",50'
5799,2/22/2010,Ogden,Skier,"12""",100'
5800,2/22/2010,Logan,Skier,"12""",45'
5801,2/22/2010,Salt Lake,Skier,,
5802,2/22/2010,Salt Lake,Skier,"12""",200'
5803,2/22/2010,Salt Lake,Skier,"12""",80'
5804,2/22/2010,Provo,Skier,"18""",200'
5805,2/22/2010,Salt Lake,Skier,"16""",
5806,2/22/2010,Salt Lake,Skier,"18""",40'
5807,2/22/2010,Salt Lake,Skier,"19""",45'
5808,2/22/2010,Salt Lake,Skier,"18""",80'
5809,2/22/2010,Salt Lake,Skier,"20""",60'
5810,2/22/2010,Salt Lake,Skier,,90'
5811,2/22/2010,Salt Lake,Skier,"12""",40'
5812,2/22/2010,Salt Lake,Snowboarder,"12""",100'
5813,2/21/2010,Salt Lake,Unknown,"12""",40'
5814,2/21/2010,Abajos,Natural,,600'
5815,2/21/2010,Salt Lake,Natural,2',
5816,2/21/2010,Salt Lake,Skier,2',50'
5817,2/21/2010,Ogden,Snowmobiler,"12""",
5818,2/21/2010,Logan,Snowmobiler,"19""",50'
5819,2/21/2010,Provo,Unknown,3',50'
5820,2/21/2010,Ogden,Skier,"16""",60'
5821,2/21/2010,Provo,Unknown,,50'
5822,2/21/2010,Salt Lake,Unknown,"12""",40'
5823,2/21/2010,Salt Lake,Natural,,
5824,2/21/2010,Salt Lake,Skier,"18""",30'
5825,2/21/2010,Salt Lake,Skier,"18""",80'
5826,2/21/2010,Salt Lake,Skier,"10""",20'
5827,2/21/2010,Provo,Natural,,800'
5828,2/21/2010,Salt Lake,Skier,"12""",40'
5829,2/21/2010,Salt Lake,Skier,"12""",40'
5830,2/21/2010,Salt Lake,Skier,,
5831,2/21/2010,Logan,Snowmobiler,"16""",125'
5832,2/21/2010,Salt Lake,Unknown,"12""",80'
5833,2/21/2010,Moab,Natural,,
5834,2/21/2010,Salt Lake,Skier,"12""",50'
5835,2/21/2010,Moab,Natural,4',500'
5836,2/21/2010,Salt Lake,Skier,"10""",80'
5837,2/21/2010,Abajos,Natural,,300'
5838,2/20/2010,Logan,Skier,"15""",90'
5839,2/20/2010,Salt Lake,Skier,"15""",125'
5840,2/20/2010,,Skier,"12""",150'
5841,2/20/2010,Salt Lake,Skier,"18""",70'
5842,2/20/2010,Salt Lake,Skier,"12""",100'
5843,2/20/2010,Salt Lake,Skier,"12""",
5844,2/20/2010,Salt Lake,Skier,"14""",125'
5845,2/20/2010,Ogden,Snowboarder,"18""",60'
5846,2/20/2010,Salt Lake,Skier,,
5847,2/20/2010,Moab,Unknown,2.5',"1,500'"
5848,2/20/2010,Uintas,Natural,"12""",100'
5849,2/20/2010,Moab,Unknown,3',"1,500'"
5850,2/20/2010,Salt Lake,Skier,"12""",200'
5851,2/20/2010,Moab,Natural,4.5',"3,500'"
5852,2/20/2010,Salt Lake,Skier,"12""",60'
5853,2/20/2010,Salt Lake,Unknown,"14""",70'
5854,2/19/2010,Uintas,Snowmobiler,3',250'
5855,2/19/2010,Salt Lake,Unknown,"12""",60'
5856,2/19/2010,Logan,Natural,,
5857,2/19/2010,Logan,Snowmobiler,"18""",50'
5858,2/19/2010,Logan,Snowmobiler,"20""",400'
5859,2/19/2010,Ogden,Unknown,,
5860,2/19/2010,Salt Lake,Skier,"10""",150'
5861,2/19/2010,Salt Lake,Skier,"15""",175'
5862,2/19/2010,Salt Lake,Natural,,45'
5863,2/19/2010,Salt Lake,Skier,"12""",70'
5864,2/19/2010,Logan,Natural,,
5865,2/19/2010,Salt Lake,Skier,"10""",50'
5866,2/19/2010,Salt Lake,Natural,3',200'
5867,2/18/2010,Salt Lake,Skier,"4""",50'
5868,2/18/2010,Ogden,Unknown,"12""",30'
5869,2/18/2010,Salt Lake,Skier,"12""",500'
5870,2/18/2010,Salt Lake,Unknown,,
5871,2/18/2010,Salt Lake,Unknown,2',60'
5872,2/18/2010,Salt Lake,Unknown,"8""",80'
5873,2/18/2010,Salt Lake,Unknown,,
5874,2/17/2010,Salt Lake,Unknown,"18""",100'
5875,2/17/2010,Salt Lake,Skier,"12""",250'
5876,2/17/2010,Salt Lake,Skier,"10""",20'
5877,2/17/2010,Salt Lake,Skier,"12""",80'
5878,2/17/2010,Logan,Unknown,"8""",30'
5879,2/17/2010,Salt Lake,Unknown,2',80'
5880,2/17/2010,Provo,Skier,"12""",100'
5881,2/16/2010,Salt Lake,Natural,,800'
5882,2/16/2010,Salt Lake,Natural,,
5883,2/16/2010,Salt Lake,Skier,"12""",300'
5884,2/16/2010,Salt Lake,Unknown,2',70'
5885,2/16/2010,Salt Lake,Skier,"12""",40'
5886,2/16/2010,Salt Lake,Natural,"12""",150'
5887,2/16/2010,Salt Lake,Skier,"12""",350'
5888,2/16/2010,Salt Lake,Skier,"8""",
5889,2/16/2010,Salt Lake,Unknown,"18""",40'
5890,2/16/2010,Provo,Unknown,"16""",150'
5891,2/16/2010,Salt Lake,Unknown,,
5892,2/15/2010,Logan,Skier,"12""",150'
5893,2/15/2010,Logan,Snowmobiler,2.5',350'
5894,2/15/2010,Logan,Natural,"12""",125'
5895,2/15/2010,Uintas,Natural,2',50'
5896,2/15/2010,Logan,Natural,"12""",
5897,2/15/2010,Salt Lake,Snowboarder,"18""",80'
5898,2/15/2010,Salt Lake,Skier,,50'
5899,2/15/2010,Salt Lake,Unknown,"10""",500'
5900,2/15/2010,Logan,Skier,"18""",100'
5901,2/14/2010,Salt Lake,Skier,"12""",175'
5902,2/14/2010,Salt Lake,Unknown,,
5903,2/14/2010,Salt Lake,Natural,2',150'
5904,2/14/2010,Salt Lake,Skier,"7""",30'
5905,2/14/2010,Provo,Skier,2',
5906,2/14/2010,Logan,Skier,,
5907,2/14/2010,Salt Lake,Skier,"15""",80'
5908,2/14/2010,Logan,Skier,,20'
5909,2/14/2010,Salt Lake,Unknown,,
5910,2/14/2010,Salt Lake,Skier,,90'
5911,2/14/2010,Salt Lake,Skier,"12""",200'
5912,2/14/2010,Logan,Snowmobiler,"18""",100'
5913,2/14/2010,Uintas,Unknown,2',100'
5914,2/14/2010,Logan,Snowmobiler,"20""",
5915,2/14/2010,Salt Lake,Skier,"12""",150'
5916,2/14/2010,Logan,Skier,"18""",350'
5917,2/14/2010,Salt Lake,Skier,,100'
5918,2/14/2010,Salt Lake,Skier,2',
5919,2/14/2010,Salt Lake,Skier,"12""",200'
5920,2/14/2010,Salt Lake,Skier,2',
5921,2/14/2010,Salt Lake,Skier,"18""",
5922,2/13/2010,Ogden,Snowboarder,"18""",30'
5923,2/13/2010,Ogden,Skier,"6""",200'
5924,2/13/2010,Salt Lake,Snowboarder,"6""",50'
5925,2/13/2010,Salt Lake,Skier,"6""",200'
5926,2/13/2010,Logan,Skier,"12""",50'
5927,2/13/2010,Logan,Snowmobiler,"12""",30'
5928,2/13/2010,Salt Lake,Skier,"16""",300'
5929,2/13/2010,Logan,Unknown,"12""",
